areaFIPS,areaname,areaname2,Category,Subcategory,allchildren0to2,atleast1immigparent,allnativebornparents,lowincome,notlowincome,parpostsec,pareducHSless
11220,Amsterdam, NY,Parental education,At least one parent has a bachelor's degree or more,0.234112605,0,0.230986908,0.079019077,0.381899863,0.379604906,0
11220,Amsterdam, NY,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.382614449,0,0.373540863,0.360354207,0.399229795,0.620395094,0
11220,Amsterdam, NY,Parental education,All parents have a high school education or less,0.383272976,0,0.395472229,0.560626686,0.218870342,0,0
11220,Amsterdam, NY,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11260,Anchorage, AK,Parental education,At least one parent has a bachelor's degree or more,0.43368727,0,0.429044306,0.148948118,0.553843796,0.523889899,0
11260,Anchorage, AK,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.394134164,0,0.38120681,0.456801727,0.36896193,0.476110101,0
11260,Anchorage, AK,Parental education,All parents have a high school education or less,0.172178566,0,0.189748898,0.394250154,0.077194273,0,1
11260,Anchorage, AK,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11380,Andrews, TX,Parental education,At least one parent has a bachelor's degree or more,0.14887692,0,0.146162525,0.07625965,0.199120596,0.300037414,0
11380,Andrews, TX,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.347317621,0,0.414221212,0.210167937,0.442211077,0.699962586,0
11380,Andrews, TX,Parental education,All parents have a high school education or less,0.503805459,0,0.439616263,0.713572383,0.358668327,0,1
11380,Andrews, TX,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11420,Angola, IN,Parental education,At least one parent has a bachelor's degree or more,0.239250466,0,0.241054282,0.162987009,0.321216345,0.459659278,0
11420,Angola, IN,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.28124477,0,0.286786512,0.268831179,0.289409339,0.540340722,0
11420,Angola, IN,Parental education,All parents have a high school education or less,0.479504764,0,0.472159177,0.568181813,0.389374346,0,1
11420,Angola, IN,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11460,Ann Arbor, MI,Parental education,At least one parent has a bachelor's degree or more,0.625469506,0.738597155,0.595207334,0.273296595,0.82100141,0.718807817,0
11460,Ann Arbor, MI,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.244678974,0.195477188,0.261482418,0.446392775,0.13268429,0.281192183,0
11460,Ann Arbor, MI,Parental education,All parents have a high school education or less,0.12985155,0.065925643,0.143310234,0.280310631,0.046314325,0,0
11460,Ann Arbor, MI,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11540,Appleton, WI,Parental education,At least one parent has a bachelor's degree or more,0.458112597,0,0.438676983,0.132949889,0.607731879,0.563518584,0
11540,Appleton, WI,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.354837716,0,0.370322019,0.431171715,0.316893876,0.436481416,0
11540,Appleton, WI,Parental education,All parents have a high school education or less,0.187049672,0,0.191000983,0.435878396,0.075374253,0,0
11540,Appleton, WI,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11580,Arcadia, FL,Parental education,At least one parent has a bachelor's degree or more,0.124784112,0,0.138686135,0.041784301,0,0.308760673,0
11580,Arcadia, FL,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.27936098,0,0.336374685,0.291643128,0,0.691239327,0
11580,Arcadia, FL,Parental education,All parents have a high school education or less,0.595854938,0,0.524939179,0.666572571,0,0,1
11580,Arcadia, FL,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11620,Ardmore, OK,Parental education,At least one parent has a bachelor's degree or more,0.207556188,0,0.203604087,0.090102084,0.344738215,0.375270218,0
11620,Ardmore, OK,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.345528483,0,0.336471215,0.330226354,0.363400728,0.624729782,0
11620,Ardmore, OK,Parental education,All parents have a high school education or less,0.446915358,0,0.459924698,0.579671562,0.291861057,0,1
11620,Ardmore, OK,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11660,Arkadelphia, AR,Parental education,At least one parent has a bachelor's degree or more,0.2128506,0,0.232018039,0.093102381,0.432265311,0.361486495,0
11660,Arkadelphia, AR,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.375969797,0,0.388951495,0.351685748,0.414839774,0.638513505,0
11660,Arkadelphia, AR,Parental education,All parents have a high school education or less,0.411179632,0,0.379030436,0.555211902,0.152894884,0,0
11660,Arkadelphia, AR,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11680,Arkansas City-Winfield, KS,Parental education,At least one parent has a bachelor's degree or more,0.309040606,0,0.3138192,0.121307559,0.497574568,0.417342424,0
11680,Arkansas City-Winfield, KS,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.43145591,0,0.450507313,0.442941897,0.420607567,0.582657576,0
11680,Arkansas City-Winfield, KS,Parental education,All parents have a high school education or less,0.259503484,0,0.235673457,0.435750574,0.081817873,0,1
11680,Arkansas City-Winfield, KS,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11700,Asheville, NC,Parental education,At least one parent has a bachelor's degree or more,0.407395512,0,0.431542635,0.18983075,0.614176273,0.541304469,0
11700,Asheville, NC,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.345222503,0,0.377687573,0.430444568,0.267437398,0.458695531,0
11700,Asheville, NC,Parental education,All parents have a high school education or less,0.247381985,0,0.190769807,0.379724681,0.118386336,0,1
11700,Asheville, NC,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11820,Astoria, OR,Parental education,At least one parent has a bachelor's degree or more,0.211060271,0,0.229351372,0.08496476,0.341285884,0.3221986,0
11820,Astoria, OR,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.444002405,0,0.457769483,0.400939696,0.488475561,0.6778014,0
11820,Astoria, OR,Parental education,All parents have a high school education or less,0.344937325,0,0.312879145,0.514095545,0.170238569,0,0
11820,Astoria, OR,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11860,Atchison, KS,Parental education,At least one parent has a bachelor's degree or more,0.449037105,0,0.457881153,0,0.525846064,0.576250732,0
11860,Atchison, KS,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.330201954,0,0.31782943,0,0.310152471,0.423749268,0
11860,Atchison, KS,Parental education,All parents have a high school education or less,0.220760927,0,0.224289402,0,0.16400148,0,0
11860,Atchison, KS,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11940,Athens, TN,Parental education,At least one parent has a bachelor's degree or more,0.221507683,0,0.233944029,0.086253367,0,0.382479936,0
11940,Athens, TN,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.357627735,0,0.391584486,0.335849054,0,0.617520064,0
11940,Athens, TN,Parental education,All parents have a high school education or less,0.420864582,0,0.374471515,0.577897549,0,0,0
11940,Athens, TN,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
11980,Athens, TX,Parental education,At least one parent has a bachelor's degree or more,0.179161951,0,0.214645714,0.055198975,0.318575561,0.333052635,0
11980,Athens, TX,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.358776882,0,0.408538371,0.326486938,0.395091414,0.666947365,0
11980,Athens, TX,Parental education,All parents have a high school education or less,0.462061167,0,0.376815885,0.618314087,0.286333025,0,1
11980,Athens, TX,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12020,Athens-Clarke County, GA,Parental education,At least one parent has a bachelor's degree or more,0.363129765,0,0.367338479,0.119618706,0.67080617,0.560244024,0
12020,Athens-Clarke County, GA,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.285033792,0,0.309691072,0.356258549,0.192953765,0.439755976,0
12020,Athens-Clarke County, GA,Parental education,All parents have a high school education or less,0.351836443,0,0.32297048,0.524122775,0.136240065,0,1
12020,Athens-Clarke County, GA,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12060,Atlanta-Sandy Springs-Roswell, GA,Parental education,At least one parent has a bachelor's degree or more,0.421904504,0.415179878,0.43021068,0.143811464,0.65609622,0.595451593,0
12060,Atlanta-Sandy Springs-Roswell, GA,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.286640942,0.17665872,0.33066532,0.345809549,0.238975286,0.404548407,0
12060,Atlanta-Sandy Springs-Roswell, GA,Parental education,All parents have a high school education or less,0.291454554,0.408161432,0.239124,0.510378957,0.104928523,0,1
12060,Atlanta-Sandy Springs-Roswell, GA,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12100,Atlantic City-Hammonton, NJ,Parental education,At least one parent has a bachelor's degree or more,0.333316028,0.305906028,0.34022674,0.143429726,0.549617112,0.504399896,0
12100,Atlantic City-Hammonton, NJ,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.327500999,0.343381315,0.322178274,0.365163177,0.283253849,0.495600104,0
12100,Atlantic City-Hammonton, NJ,Parental education,All parents have a high school education or less,0.339182973,0.350712687,0.337594986,0.491407126,0.16712907,0,1
12100,Atlantic City-Hammonton, NJ,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12140,Auburn, IN,Parental education,At least one parent has a bachelor's degree or more,0.239250466,0,0.241054282,0.162987009,0.321216345,0.459659278,0
12140,Auburn, IN,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.28124477,0,0.286786512,0.268831179,0.289409339,0.540340722,0
12140,Auburn, IN,Parental education,All parents have a high school education or less,0.479504764,0,0.472159177,0.568181813,0.389374346,0,1
12140,Auburn, IN,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12180,Auburn, NY,Parental education,At least one parent has a bachelor's degree or more,0.338308454,0,0.326344579,0.148148149,0.488359511,0.492124319,0
12180,Auburn, NY,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.349136651,0,0.359465212,0.393762201,0.317812681,0.507875681,0
12180,Auburn, NY,Parental education,All parents have a high school education or less,0.312554866,0,0.314190209,0.458089679,0.193827823,0,0
12180,Auburn, NY,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12260,Augusta-Richmond County, GA-SC,Parental education,At least one parent has a bachelor's degree or more,0.34881717,0,0.342108369,0.146616623,0.586512685,0.527308345,0
12260,Augusta-Richmond County, GA-SC,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.312687933,0,0.328368187,0.346231893,0.274001181,0.472691655,0
12260,Augusta-Richmond County, GA-SC,Parental education,All parents have a high school education or less,0.338494867,0,0.329523444,0.507151484,0.139486134,0,1
12260,Augusta-Richmond County, GA-SC,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12380,Austin, MN,Parental education,At least one parent has a bachelor's degree or more,0.314204663,0,0.345804393,0,0.421014756,0.439292252,0
12380,Austin, MN,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.401047379,0,0.421966851,0,0.418495864,0.560707748,0
12380,Austin, MN,Parental education,All parents have a high school education or less,0.284747988,0,0.232228756,0,0.16048938,0,0
12380,Austin, MN,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12420,Austin-Round Rock, TX,Parental education,At least one parent has a bachelor's degree or more,0.493096054,0.331700534,0.571239352,0.161188379,0.679286659,0.670583665,0
12420,Austin-Round Rock, TX,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.242227674,0.195447773,0.263944209,0.310258046,0.202834666,0.329416335,0
12420,Austin-Round Rock, TX,Parental education,All parents have a high school education or less,0.264676303,0.472851694,0.164816469,0.528553605,0.11787869,0,1
12420,Austin-Round Rock, TX,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12460,Bainbridge, GA,Parental education,At least one parent has a bachelor's degree or more,0.141284406,0,0.141439199,0.010305736,0.411806047,0.266666681,0
12460,Bainbridge, GA,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.388532102,0,0.393548369,0.442116108,0.286015451,0.733333319,0
12460,Bainbridge, GA,Parental education,All parents have a high school education or less,0.470183492,0,0.465012401,0.547578156,0.302178502,0,0
12460,Bainbridge, GA,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12540,Bakersfield, CA,Parental education,At least one parent has a bachelor's degree or more,0.170337945,0.130673826,0.194467634,0.055905826,0.34567976,0.31643489,0
12540,Bakersfield, CA,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.36796537,0.2443178,0.437428862,0.310494803,0.45450151,0.68356511,0
12540,Bakersfield, CA,Parental education,All parents have a high school education or less,0.461696684,0.625008404,0.368103504,0.633599341,0.19981873,0,1
12540,Bakersfield, CA,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12580,Baltimore-Columbia-Towson, MD,Parental education,At least one parent has a bachelor's degree or more,0.520657599,0.581314325,0.50481689,0.165015295,0.672783375,0.67368269,0
12580,Baltimore-Columbia-Towson, MD,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.252195299,0.16894877,0.274969757,0.347660944,0.212074757,0.32631731,0
12580,Baltimore-Columbia-Towson, MD,Parental education,All parents have a high school education or less,0.227147117,0.24973689,0.220213339,0.487323731,0.115141876,0,1
12580,Baltimore-Columbia-Towson, MD,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12660,Baraboo, WI,Parental education,At least one parent has a bachelor's degree or more,0.345676064,0,0.346233755,0,0.422498107,0.428994954,0
12660,Baraboo, WI,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.460105121,0,0.456103891,0,0.444695294,0.571005046,0
12660,Baraboo, WI,Parental education,All parents have a high school education or less,0.194218829,0,0.197662339,0,0.132806614,0,0
12660,Baraboo, WI,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12700,Barnstable Town, MA,Parental education,At least one parent has a bachelor's degree or more,0.428799242,0,0.424784034,0,0.478521496,0.539032698,0
12700,Barnstable Town, MA,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.366698414,0,0.385805696,0,0.346404642,0.460967302,0
12700,Barnstable Town, MA,Parental education,All parents have a high school education or less,0.204502374,0,0.189410254,0,0.175073832,0,0
12700,Barnstable Town, MA,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12740,Barre, VT,Parental education,At least one parent has a bachelor's degree or more,0.442053348,0,0.431091249,0,0.600135982,0.611283302,0
12740,Barre, VT,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.281102866,0,0.283396065,0,0.209792614,0.388716698,0
12740,Barre, VT,Parental education,All parents have a high school education or less,0.276843756,0,0.285512686,0,0.190071404,0,0
12740,Barre, VT,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12780,Bartlesville, OK,Parental education,At least one parent has a bachelor's degree or more,0.215984508,0,0.219230771,0.069686413,0.390151531,0.352119029,0
12780,Bartlesville, OK,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.397400454,0,0.390532553,0.399203569,0.400883824,0.647880971,0
12780,Bartlesville, OK,Parental education,All parents have a high school education or less,0.386615038,0,0.390236676,0.531109989,0.208964646,0,1
12780,Bartlesville, OK,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12820,Bastrop, LA,Parental education,At least one parent has a bachelor's degree or more,0.117686503,0,0.114357412,0.051486906,0,0.281814545,0
12820,Bastrop, LA,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.299916185,0,0.297902852,0.268530849,0,0.718185455,0
12820,Bastrop, LA,Parental education,All parents have a high school education or less,0.582397342,0,0.587739766,0.679982245,0,0,1
12820,Bastrop, LA,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12900,Batesville, AR,Parental education,At least one parent has a bachelor's degree or more,0.201243788,0,0.21764864,0.104580462,0,0.300631732,0
12900,Batesville, AR,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.468159169,0,0.436911508,0.48317796,0,0.699368268,0
12900,Batesville, AR,Parental education,All parents have a high school education or less,0.330597013,0,0.345439881,0.412241578,0,0,0
12900,Batesville, AR,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12940,Baton Rouge, LA,Parental education,At least one parent has a bachelor's degree or more,0.365598917,0,0.362511426,0.103574909,0.580323696,0.521666884,0
12940,Baton Rouge, LA,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.335229337,0,0.33970347,0.386194997,0.295023561,0.478333116,0
12940,Baton Rouge, LA,Parental education,All parents have a high school education or less,0.299171746,0,0.297785103,0.510230064,0.124652736,0,1
12940,Baton Rouge, LA,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
12980,Battle Creek, MI,Parental education,At least one parent has a bachelor's degree or more,0.261716366,0,0.273259819,0.053744998,0.498373449,0.361496419,0
12980,Battle Creek, MI,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.46226418,0,0.492763638,0.558319066,0.352960289,0.638503581,0
12980,Battle Creek, MI,Parental education,All parents have a high school education or less,0.276019484,0,0.233976573,0.387935966,0.148666233,0,0
12980,Battle Creek, MI,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
13020,Bay City, MI,Parental education,At least one parent has a bachelor's degree or more,0.316935927,0,0.298382491,0.144027591,0.441677183,0.429837525,0
13020,Bay City, MI,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.420402974,0,0.42626068,0.444156945,0.405422419,0.570162475,0
13020,Bay City, MI,Parental education,All parents have a high school education or less,0.262661099,0,0.275356799,0.411815435,0.152900383,0,0
13020,Bay City, MI,Parental education,At least one parent has education beyond high school,0,0,0,0,0,0,0
13060,Bay City, TX,Parental education,At least one parent has a bachelor's degree or more,0.212665811,0,0.274914086,0.06294667,0.375483483,0.418467581,0
13060,Bay City, TX,Parental education,At least one parent has education beyond high school but none have bachelor's degrees,0.295535609,0,0.318779051,0.222924687,0.375185937,0.581532419,0
