areaFIPS,areaname,areaname2,Category,Subcategory,allchildren0to2,atleast1immigparent,allnativebornparents,lowincome,notlowincome,parpostsec,pareducHSless
10100,Aberdeen, SD,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10100,Aberdeen, SD,Race and ethnicity,3. African American,0,0,0,0,0,0,0
10100,Aberdeen, SD,Race and ethnicity,2. Hispanic,0.041634392,0,0,0.04470709,0.032502364,0.040900853,0
10100,Aberdeen, SD,Race and ethnicity,5. Native American,0.087529048,0,0.088342808,0.172661871,0.036604606,0.044007249,0
10100,Aberdeen, SD,Race and ethnicity,1. White,0.81293571,0,0.842201471,0.692189097,0.892079532,0.862024307,0
10100,Aberdeen, SD,Race and ethnicity,6. Other or multiracial,0.057900853,0,0.069455735,0.090441927,0.038813472,0.053067602,0
10180,Abilene, TX,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10180,Abilene, TX,Race and ethnicity,3. African American,0.065258816,0,0.056815255,0.082636602,0.048352938,0.049521785,0.104273811
10180,Abilene, TX,Race and ethnicity,2. Hispanic,0.303778172,0,0.288462102,0.393907368,0.203631341,0.287328273,0.339327246
10180,Abilene, TX,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10180,Abilene, TX,Race and ethnicity,1. White,0.5818367,0,0.609000027,0.455637842,0.717373788,0.617162943,0.500647426
10180,Abilene, TX,Race and ethnicity,6. Other or multiracial,0.049126312,0,0.045722619,0.067818195,0.030641939,0.045986984,0.055751514
10220,Ada, OK,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10220,Ada, OK,Race and ethnicity,3. African American,0.013971188,0,0.0081106,0,0.016953485,0.016220497,0
10220,Ada, OK,Race and ethnicity,2. Hispanic,0.139115438,0,0.096293017,0.187526718,0.071615607,0.091542952,0.212231532
10220,Ada, OK,Race and ethnicity,5. Native American,0.119007885,0,0.125675261,0.115777001,0.132269681,0.136460662,0.090559229
10220,Ada, OK,Race and ethnicity,1. White,0.513161838,0,0.539712131,0.509619296,0.493507892,0.510921955,0.521142006
10220,Ada, OK,Race and ethnicity,6. Other or multiracial,0.214743644,0,0.230208993,0.187076956,0.285653353,0.244853944,0.176067233
10300,Adrian, MI,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10300,Adrian, MI,Race and ethnicity,3. African American,0,0,0,0,0,0,0
10300,Adrian, MI,Race and ethnicity,2. Hispanic,0.098472334,0,0.088349096,0.144824713,0.038559321,0.088418432,0.119135804
10300,Adrian, MI,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10300,Adrian, MI,Race and ethnicity,1. White,0.847646594,0,0.86392951,0.795909822,0.911016941,0.837484419,0.866666675
10300,Adrian, MI,Race and ethnicity,6. Other or multiracial,0.053881057,0,0.047721375,0.05926545,0.050423741,0.074097134,0.014197528
10420,Akron, OH,Race and ethnicity,4. Asian,0.027361112,0,0,0.034336582,0.022166874,0.022737492,0.039765101
10420,Akron, OH,Race and ethnicity,3. African American,0.145092592,0,0.147871092,0.255298853,0.052137818,0.111439399,0.222818792
10420,Akron, OH,Race and ethnicity,2. Hispanic,0.04162037,0,0.037403289,0.068249255,0.021170611,0.025756311,0.083557047
10420,Akron, OH,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10420,Akron, OH,Race and ethnicity,1. White,0.700555563,0,0.731567323,0.541648984,0.830137014,0.753163338,0.571476519
10420,Akron, OH,Race and ethnicity,6. Other or multiracial,0.085370369,0,0.08315827,0.100466296,0.074387714,0.08690346,0.082382552
10460,Alamogordo, NM,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10460,Alamogordo, NM,Race and ethnicity,3. African American,0,0,0,0,0,0,0
10460,Alamogordo, NM,Race and ethnicity,2. Hispanic,0.612395287,0,0.552716315,0.757751942,0.393913418,0.524001062,0
10460,Alamogordo, NM,Race and ethnicity,5. Native American,0.049916249,0,0.063989691,0.074197121,0,0.041029766,0
10460,Alamogordo, NM,Race and ethnicity,1. White,0.30033502,0,0.35666737,0.153377622,0.520360053,0.377044797,0
10460,Alamogordo, NM,Race and ethnicity,6. Other or multiracial,0.037353445,0,0.026626622,0.014673293,0.085726537,0.057924394,0
10500,Albany, GA,Race and ethnicity,4. Asian,0.011713867,0,0,0,0.029180113,0.011141058,0
10500,Albany, GA,Race and ethnicity,3. African American,0.589024603,0,0.620679438,0.715604246,0.337703109,0.582848251,0.60479182
10500,Albany, GA,Race and ethnicity,2. Hispanic,0.074102007,0,0.03026077,0.094100133,0.033032592,0.038615763,0.163301423
10500,Albany, GA,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10500,Albany, GA,Race and ethnicity,1. White,0.291746676,0,0.309795976,0.154046163,0.566365838,0.334289104,0.184550077
10500,Albany, GA,Race and ethnicity,6. Other or multiracial,0.03341287,0,0.039263815,0.036249477,0.033718321,0.033105794,0.047356669
10540,Albany, OR,Race and ethnicity,4. Asian,0.032814667,0,0,0.040407255,0.026356114,0.028347407,0
10540,Albany, OR,Race and ethnicity,3. African American,0,0,0,0,0,0,0
10540,Albany, OR,Race and ethnicity,2. Hispanic,0.168078884,0,0.089902654,0.280305445,0.064357951,0.103940487,0
10540,Albany, OR,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10540,Albany, OR,Race and ethnicity,1. White,0.763210595,0,0.853025377,0.651288569,0.864848316,0.833936453,0
10540,Albany, OR,Race and ethnicity,6. Other or multiracial,0.035895854,0,0.057071999,0.027998727,0.044437606,0.033775646,0
10580,Albany-Schenectady-Troy, NY,Race and ethnicity,4. Asian,0.057839446,0.424138814,0,0.058627434,0.058074653,0.062592,0.042942494
10580,Albany-Schenectady-Troy, NY,Race and ethnicity,3. African American,0.07917466,0.097187176,0.059971064,0.19787541,0.02578811,0.043991819,0.196666598
10580,Albany-Schenectady-Troy, NY,Race and ethnicity,2. Hispanic,0.091060296,0.113627486,0.087482944,0.1595231,0.062424373,0.065644599,0.176114351
10580,Albany-Schenectady-Troy, NY,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10580,Albany-Schenectady-Troy, NY,Race and ethnicity,1. White,0.682048202,0.234147534,0.764890671,0.446606964,0.783749878,0.747052908,0.459116071
10580,Albany-Schenectady-Troy, NY,Race and ethnicity,6. Other or multiracial,0.089877382,0.130899012,0.087655306,0.137367114,0.069962971,0.080718644,0.125160456
10660,Albert Lea, MN,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10660,Albert Lea, MN,Race and ethnicity,3. African American,0,0,0,0,0,0,0
10660,Albert Lea, MN,Race and ethnicity,2. Hispanic,0.135987818,0,0.049706038,0,0.046779417,0,0
10660,Albert Lea, MN,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10660,Albert Lea, MN,Race and ethnicity,1. White,0.764577866,0,0.921165168,0,0.876574278,0.866381943,0
10660,Albert Lea, MN,Race and ethnicity,6. Other or multiracial,0.09943429,0,0.029128784,0,0.076646287,0.133618034,0
10700,Albertville, AL,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10700,Albertville, AL,Race and ethnicity,3. African American,0.026518393,0,0,0.013965298,0,0,0
10700,Albertville, AL,Race and ethnicity,2. Hispanic,0.202309668,0,0.050944947,0.354633927,0.038636364,0.084751531,0.393002927
10700,Albertville, AL,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10700,Albertville, AL,Race and ethnicity,1. White,0.739093244,0,0.909613788,0.600507855,0.88499999,0.845813453,0.566180766
10700,Albertville, AL,Race and ethnicity,6. Other or multiracial,0.032078676,0,0.039441245,0.030892909,0.076363657,0.069435038,0.040816307
10740,Albuquerque, NM,Race and ethnicity,4. Asian,0.01382621,0.04745942,0.00432631,0,0.019582625,0.014101738,0.013473586
10740,Albuquerque, NM,Race and ethnicity,3. African American,0.012211459,0,0.015142085,0.014863268,0,0.014135287,0
10740,Albuquerque, NM,Race and ethnicity,2. Hispanic,0.598405242,0.74243474,0.561463177,0.681373298,0.519148529,0.526964426,0.778836906
10740,Albuquerque, NM,Race and ethnicity,5. Native American,0.06247196,0,0.078414366,0.092880063,0.027017221,0.049652431,0.089991882
